"row","col","rowf","colf","meanabsdiff"
32,1,62,178,0.490188477717561
33,1,62,177,0.507649302940302
34,1,90,290,0.526517046267658
35,1,63,173,0.590069376361308
36,1,63,173,0.527445534761039
37,1,91,289,0.564444706202802
38,1,63,174,0.552520367154692
39,1,64,172,0.579689508374865
40,1,64,173,0.593858360453634
41,1,78,219,0.611621569671764
42,1,92,257,0.537296502377974
43,1,89,263,0.553739969892652
44,1,91,291,0.515490125652799
45,1,92,289,0.533325725825045
46,1,78,218,0.608048120052611
47,1,76,219,0.593772445132803
32,2,62,178,0.465176191795975
33,2,62,177,0.4872454207189
34,2,63,172,0.554520252071334
35,2,63,173,0.576685327759588
36,2,63,173,0.514122765476167
37,2,63,177,0.575416353984653
38,2,63,174,0.534643488945553
39,2,64,172,0.560001246716964
40,2,64,173,0.573907971923056
41,2,78,219,0.598865162348456
42,2,92,257,0.539666774343654
43,2,64,176,0.599143980019588
44,2,91,291,0.533206884607179
45,2,92,289,0.554964952485516
46,2,78,218,0.630532771921075
47,2,76,219,0.617894712168509
32,3,62,180,0.475064600616641
33,3,62,176,0.474688908691806
34,3,62,175,0.506902889597894
35,3,63,172,0.518150151337629
36,3,63,173,0.54305991693733
37,3,63,176,0.537850754423291
38,3,63,174,0.553223949785216
39,3,67,134,0.560402039666034
40,3,68,131,0.600339849997982
41,3,69,138,0.624561541825273
42,3,70,139,0.640355243233486
43,3,64,175,0.562988637088689
44,3,68,134,0.559165665574931
45,3,63,175,0.513986102115838
46,3,79,218,0.604306872186444
47,3,77,218,0.570197046406398
48,3,86,221,0.610925471886706
32,4,65,125,0.537038488038547
33,4,62,178,0.470079972398635
34,4,62,177,0.505532786068076
35,4,63,172,0.557720393202484
36,4,63,173,0.575737514046474
37,4,63,176,0.569858098487787
38,4,63,177,0.564437730566161
39,4,63,175,0.52682518726036
40,4,68,134,0.573225376535253
41,4,69,136,0.600345696620708
42,4,64,175,0.566478725919341
43,4,70,129,0.616290589693745
44,4,70,140,0.638092328366185
45,4,68,131,0.577883737624004
46,4,69,131,0.616167726899525
47,4,77,219,0.584199743703606
48,4,76,219,0.561866639671525
32,5,61,175,0.449574823279655
33,5,62,180,0.477916342300894
34,5,62,176,0.496033038227554
35,5,62,175,0.513155776667969
36,5,63,172,0.513473678009672
37,5,63,173,0.537375090301141
38,5,64,170,0.558805287612462
39,5,63,174,0.543777645820098
40,5,67,133,0.554642212536531
41,5,68,130,0.58775127129613
42,5,69,138,0.597783190126402
43,5,70,139,0.61430742461852
44,5,71,133,0.621838353940954
45,5,70,135,0.596401313046094
46,5,70,135,0.60960178416853
47,5,76,220,0.572140178047966
48,5,97,269,0.583257405212828
32,6,61,177,0.435425155366695
33,6,62,180,0.506792650006412
34,6,62,176,0.507139414808929
35,6,62,175,0.525078125898751
36,6,63,172,0.520713791672472
37,6,63,173,0.543048143137188
38,6,63,176,0.547150608798388
39,6,63,177,0.551493597779598
40,6,67,133,0.579752368660705
41,6,68,134,0.559388542008858
42,6,69,132,0.591969221008594
43,6,70,132,0.588712851206462
44,6,70,140,0.604682928937476
45,6,70,140,0.614477835733437
46,6,64,175,0.547578508067506
47,6,77,219,0.544806172419177
48,6,75,219,0.578003096871767
49,6,87,224,0.58008507866718
32,7,61,177,0.469703716840628
33,7,65,125,0.533222320566627
34,7,62,173,0.479693676747161
35,7,62,175,0.524288825589325
36,7,63,172,0.515983730336134
37,7,63,173,0.542923897598426
38,7,63,176,0.555463064819522
39,7,63,177,0.564854760777472
40,7,63,174,0.52291344514484
41,7,68,133,0.567982513201382
42,7,69,134,0.571625655192563
43,7,70,133,0.586022267499727
44,7,70,129,0.600885326824887
45,7,70,140,0.595329583003259
46,7,71,133,0.615796150586992
47,7,74,223,0.599911725541892
48,7,76,220,0.561566857975399
49,7,75,219,0.568562460694638
